client_id,first_name,last_name,gender,date_of_birth,city,state,country,annual_income,risk_profile,account_open_date,age,income_bracket
8192,Avi,Parikh,Male,2001-08-06,Rajkot,Gujarat,India,3492991,Low,2019-06-12,24,Upper Middle
8193,Urmi,Setty,Female,1985-03-22,New Delhi,Delhi,India,2358945,Medium,2020-09-12,41,Upper Middle
8194,Keya,Malhotra,Female,1999-01-02,Bengaluru,Karnataka,India,3497484,Medium,2024-07-17,27,Upper Middle
8195,Radha,Goel,Female,1980-07-24,Jaipur,Rajasthan,India,2806429,High,2026-03-26,45,Upper Middle
8196,Kala,Parekh,Female,1992-11-05,Lucknow,Uttar Pradesh,India,3869010,High,2024-07-07,33,Upper Middle
8197,Chakradhar,Natt,Male,1993-02-20,Mumbai,Maharashtra,India,901483,Medium,2023-05-17,33,Middle
8198,Rehaan,Raval,Male,1974-05-16,Mumbai,Maharashtra,India,3440180,Medium,2019-07-05,52,Upper Middle
8199,Osha,Bhatti,Female,1999-01-27,New Delhi,Delhi,India,3306754,Low,2022-10-18,27,Upper Middle
8200,Yagnesh,Ramakrishnan,Male,1970-11-05,Kolkata,West Bengal,India,2084080,Low,2021-01-14,55,Upper Middle
8201,Qasim,Koshy,Male,1966-12-24,Lucknow,Uttar Pradesh,India,3876396,Medium,2019-03-03,59,Upper Middle
8202,Bhavani,Saha,Female,1989-10-14,Hyderabad,Telangana,India,4650163,High,2025-03-06,36,Upper Middle
8203,Mason,Cheema,Male,1972-05-01,Hyderabad,Telangana,India,4229225,Medium,2023-07-28,54,Upper Middle
8204,Vritti,Pingle,Female,1976-07-02,Mumbai,Maharashtra,India,2914983,Medium,2021-01-08,50,Upper Middle
8205,Jeet,Ravel,Male,1984-07-07,New Delhi,Delhi,India,2280571,Low,2020-03-19,42,Upper Middle
8206,Qasim,Dutta,Male,1989-01-05,Jaipur,Rajasthan,India,1343352,Medium,2026-05-19,37,Upper Middle
8207,Timothy,Madan,Male,1972-11-08,Hyderabad,Telangana,India,2235855,Low,2021-05-24,53,Upper Middle
8208,Teerth,Nadkarni,Male,1965-01-01,Mysuru,Karnataka,India,2306211,Medium,2023-03-10,61,Upper Middle
8209,Pallavi,Joshi,Female,1995-03-23,Lucknow,Uttar Pradesh,India,4462811,Low,2020-06-15,31,Upper Middle
8210,Tanvi,Datta,Female,2002-02-20,Bhopal,Madhya Pradesh,India,2040979,Low,2026-01-13,24,Upper Middle
8211,Pallavi,Krish,Female,1968-06-18,Nagpur,Maharashtra,India,2484108,Medium,2026-04-18,58,Upper Middle
8212,Mohini,Jain,Female,1996-04-12,Coimbatore,Tamil Nadu,India,3809160,Medium,2019-02-09,30,Upper Middle
8213,Xiti,Dora,Female,2002-01-09,New Delhi,Delhi,India,2055046,High,2023-02-03,24,Upper Middle
8214,Dalaja,Nigam,Female,1982-05-21,Coimbatore,Tamil Nadu,India,1933587,Medium,2021-07-21,44,Upper Middle
8215,Chaitaly,Dugar,Female,1987-04-25,Bhopal,Madhya Pradesh,India,3830006,Low,2024-07-25,39,Upper Middle
8216,Ubika,Hegde,Female,1965-09-29,Mumbai,Maharashtra,India,4145267,Low,2024-04-09,60,Upper Middle
8217,Jasmit,Naik,Female,2000-02-23,Nagpur,Maharashtra,India,2333027,Low,2025-10-17,26,Upper Middle
8218,Jagvi,Mangat,Female,2000-08-27,New Delhi,Delhi,India,1046739,Medium,2021-02-07,25,Upper Middle
8219,Omya,Tella,Female,1986-06-13,Kolkata,West Bengal,India,1611898,Medium,2023-06-23,40,Upper Middle
8220,Jatin,Bal,Male,2003-06-13,Mysuru,Karnataka,India,3762308,Low,2023-10-15,23,Upper Middle
8221,Daksha,Ramaswamy,Female,1972-03-01,Bengaluru,Karnataka,India,2008303,Low,2023-07-07,54,Upper Middle
8222,Falak,Minhas,Female,1970-08-16,Indore,Madhya Pradesh,India,2977581,High,2025-08-24,55,Upper Middle
8223,Vrinda,Khalsa,Female,1996-01-21,Kolkata,West Bengal,India,835163,Medium,2026-02-08,30,Middle
8224,Brinda,Sagar,Female,1993-09-04,Noida,Uttar Pradesh,India,2571490,Medium,2025-10-13,32,Upper Middle
8225,Raagini,Kapur,Female,1982-01-29,Kolkata,West Bengal,India,1156764,Low,2018-02-14,44,Upper Middle
8226,Chakrika,Chaudhuri,Female,1971-04-07,Jaipur,Rajasthan,India,3891648,Medium,2024-12-29,55,Upper Middle
8227,Guneet,Shenoy,Male,2002-03-19,Kolkata,West Bengal,India,973473,Medium,2023-03-09,24,Middle
8228,Amrita,Konda,Female,1965-06-07,Bengaluru,Karnataka,India,2358468,Low,2017-12-28,61,Upper Middle
8229,Yadavi,Joshi,Female,1963-07-31,Kolkata,West Bengal,India,2495473,Low,2016-11-17,62,Upper Middle
8230,Eiravati,Raghavan,Female,1984-02-12,New Delhi,Delhi,India,3081213,Medium,2024-07-20,42,Upper Middle
8231,Warinder,Ganesan,Male,1965-12-08,New Delhi,Delhi,India,4664939,High,2017-06-28,60,Upper Middle
8232,Champak,Mahal,Male,1982-02-13,Kolkata,West Bengal,India,2104642,Low,2016-07-22,44,Upper Middle
8233,Udyati,Subramaniam,Female,1957-01-23,Kolkata,West Bengal,India,1750216,High,2025-08-11,69,Upper Middle
8234,Adya,Dey,Female,1992-07-23,Rajkot,Gujarat,India,2703574,Medium,2025-11-28,33,Upper Middle
8235,Mahika,Johal,Female,1970-09-22,Nashik,Maharashtra,India,1572000,High,2023-01-24,55,Upper Middle
8236,Dominic,Das,Male,1982-11-08,Lucknow,Uttar Pradesh,India,2991822,Medium,2018-06-29,43,Upper Middle
8237,Rushil,Hegde,Male,1963-06-05,Mumbai,Maharashtra,India,626283,High,2021-05-05,63,Middle
8238,Vaishnavi,Ranganathan,Female,1999-04-25,Bengaluru,Karnataka,India,2058659,Medium,2021-07-21,27,Upper Middle
8239,Neel,Mall,Male,1998-12-04,Surat,Gujarat,India,4595172,Low,2019-08-13,27,Upper Middle
8240,Fitan,Rama,Male,1983-02-27,Hubli,Karnataka,India,1128137,Low,2018-12-09,43,Upper Middle
8241,Orinder,Ravi,Male,1990-08-20,Mysuru,Karnataka,India,1416179,Medium,2021-07-13,35,Upper Middle
8242,Girish,Chopra,Male,1989-01-25,Vadodara,Gujarat,India,2002152,High,2019-12-23,37,Upper Middle
8243,Ekiya,Mital,Female,1988-01-25,Kolkata,West Bengal,India,1345524,High,2024-04-24,38,Upper Middle
8244,Hritik,Rana,Male,1976-10-31,Kanpur,Uttar Pradesh,India,4917500,Medium,2016-09-05,49,Upper Middle
8245,Lekha,Tiwari,Female,1965-01-14,Ahmedabad,Gujarat,India,1142374,Low,2026-03-25,61,Upper Middle
8246,Dayamai,Golla,Female,1994-03-28,Hyderabad,Telangana,India,1767110,Medium,2017-11-05,32,Upper Middle
8247,Rehaan,Master,Male,1983-02-22,Coimbatore,Tamil Nadu,India,3777253,Medium,2023-07-11,43,Upper Middle
8248,Veda,Chakrabarti,Female,1959-12-29,Chennai,Tamil Nadu,India,1879383,Low,2026-02-19,66,Upper Middle
8249,Upkaar,Bal,Male,1968-11-22,Lucknow,Uttar Pradesh,India,2374852,Low,2023-06-18,57,Upper Middle
8250,Jasmit,Kamdar,Female,1984-01-17,Kolkata,West Bengal,India,1454657,Medium,2023-06-29,42,Upper Middle
8251,Imaran,Choudhry,Male,1964-12-30,Jaipur,Rajasthan,India,355338,High,2022-01-29,61,Low
8252,Damini,Ramachandran,Female,1987-06-27,Kolkata,West Bengal,India,2252223,Low,2017-01-17,39,Upper Middle
8253,Hamsini,Palla,Female,1967-01-03,Hyderabad,Telangana,India,404445,Medium,2018-04-25,59,Low
8254,Akshay,Comar,Male,1979-09-22,Kanpur,Uttar Pradesh,India,2123052,Medium,2026-03-16,46,Upper Middle
8255,Krishna,Magar,Female,1964-09-26,Indore,Madhya Pradesh,India,2735985,Medium,2023-04-25,61,Upper Middle
8256,Anay,Bumb,Male,1998-04-08,New Delhi,Delhi,India,2266982,High,2026-06-10,28,Upper Middle
8257,Jeevika,Kata,Female,2003-04-23,Indore,Madhya Pradesh,India,2724918,Low,2019-10-19,23,Upper Middle
8258,Madhavi,Kale,Female,1984-10-15,Rajkot,Gujarat,India,3625690,High,2021-02-12,41,Upper Middle
8259,Shaurya,Subramaniam,Male,1992-03-25,Coimbatore,Tamil Nadu,India,1691001,High,2024-08-03,34,Upper Middle
8260,Mahika,Walla,Female,1955-09-16,Hubli,Karnataka,India,3670816,Medium,2019-12-23,70,Upper Middle
8261,Megha,Bath,Female,1971-01-05,Hyderabad,Telangana,India,4824289,High,2018-03-12,55,Upper Middle
8262,Kevin,Chakrabarti,Male,1999-12-20,Chennai,Tamil Nadu,India,1655313,High,2026-01-26,26,Upper Middle
8263,Bimala,Saraf,Female,1957-06-02,Udaipur,Rajasthan,India,2855980,Medium,2017-07-17,69,Upper Middle
8264,Janaki,Barad,Female,1965-12-19,Lucknow,Uttar Pradesh,India,3350619,Medium,2024-11-19,60,Upper Middle
8265,Jeremiah,Chand,Male,2004-01-11,Chennai,Tamil Nadu,India,3266770,Medium,2017-09-29,22,Upper Middle
8266,Suhani,Anne,Female,1962-06-16,Pune,Maharashtra,India,1507110,Medium,2018-04-02,64,Upper Middle
8267,Chakrika,Bakshi,Female,1969-12-28,Nagpur,Maharashtra,India,4086325,Medium,2021-04-20,56,Upper Middle
8268,Nimrat,Edwin,Female,1992-02-27,Hyderabad,Telangana,India,1651461,Low,2017-04-18,34,Upper Middle
8269,Faqid,Wagle,Male,1956-01-27,Bhopal,Madhya Pradesh,India,1701469,Medium,2017-02-22,70,Upper Middle
8270,Sathvik,Sahni,Male,2002-11-29,Kolkata,West Bengal,India,1465573,Medium,2026-01-17,23,Upper Middle
8271,Saksham,Bali,Male,1970-06-20,Indore,Madhya Pradesh,India,2586199,Low,2018-07-06,56,Upper Middle
8272,Anmol,Koshy,Male,1986-05-16,Kolkata,West Bengal,India,2747882,Low,2017-09-19,40,Upper Middle
8273,Eshana,Dara,Female,2004-07-28,Hyderabad,Telangana,India,964321,Medium,2021-06-15,21,Middle
8274,Leela,Thaker,Female,1988-04-16,Kanpur,Uttar Pradesh,India,3668356,High,2019-11-25,38,Upper Middle
8275,Matthew,Lal,Male,1994-04-10,New Delhi,Delhi,India,3755531,Low,2022-02-01,32,Upper Middle
8276,Ayushman,Kadakia,Male,1961-03-24,Kolkata,West Bengal,India,1795736,Low,2019-02-20,65,Upper Middle
8277,Hardik,Borde,Male,2005-02-05,Bhopal,Madhya Pradesh,India,1361102,Low,2021-12-01,21,Upper Middle
8278,Azaan,Sridhar,Male,1959-08-27,Noida,Uttar Pradesh,India,2619003,Low,2023-09-22,66,Upper Middle
8279,Chanakya,Sunder,Male,1971-08-13,Bhopal,Madhya Pradesh,India,3130488,Medium,2026-02-08,54,Upper Middle
8280,Harshil,Raja,Male,1973-04-12,Noida,Uttar Pradesh,India,460732,Medium,2018-03-08,53,Low
8281,Chaaya,Naik,Female,1985-12-24,Bengaluru,Karnataka,India,3569904,Low,2017-06-27,40,Upper Middle
8282,Chandran,Chadha,Male,2002-08-29,Hubli,Karnataka,India,4395460,Low,2024-08-30,23,Upper Middle
8283,Dalbir,Jani,Male,1967-07-17,Bhopal,Madhya Pradesh,India,428403,Medium,2024-12-01,58,Low
8284,Chavvi,More,Female,1962-02-02,Kolkata,West Bengal,India,949354,Low,2018-10-15,64,Middle
8285,Ekanta,Mitter,Female,1997-11-22,Chennai,Tamil Nadu,India,760330,Low,2016-10-05,28,Middle
8286,Aahana,Edwin,Female,1973-09-08,Chennai,Tamil Nadu,India,4275843,Low,2024-05-18,52,Upper Middle
8287,Chanchal,Mann,Female,1964-03-15,Nagpur,Maharashtra,India,4223449,Medium,2025-05-06,62,Upper Middle
8288,Dipta,Deo,Female,1993-12-30,Hyderabad,Telangana,India,1963565,Medium,2018-01-19,32,Upper Middle
8289,Victor,Mistry,Male,1962-05-17,Bengaluru,Karnataka,India,3012294,Low,2025-07-25,64,Upper Middle
8290,Ekanta,Sundaram,Female,1993-04-02,Mumbai,Maharashtra,India,3124147,High,2021-11-18,33,Upper Middle
8291,Hredhaan,Sarin,Male,1957-03-09,New Delhi,Delhi,India,863292,Low,2017-10-06,69,Middle
8292,Yashodhara,Pillay,Female,1983-05-24,Ahmedabad,Gujarat,India,3777611,Medium,2024-08-04,43,Upper Middle
8293,Ranveer,Menon,Male,1995-04-25,Hyderabad,Telangana,India,3758225,Medium,2024-11-02,31,Upper Middle
8294,Girindra,Bora,Male,1986-03-22,Vadodara,Gujarat,India,447788,Medium,2023-10-12,40,Low
8295,Chaaya,Barad,Female,1964-02-05,Madurai,Tamil Nadu,India,1285648,Low,2020-07-20,62,Upper Middle
8296,Matthew,Choudhry,Male,1992-07-08,Udaipur,Rajasthan,India,3480651,Medium,2024-12-24,33,Upper Middle
8297,Divya,Mangat,Female,1985-12-06,Coimbatore,Tamil Nadu,India,1942075,Low,2022-12-07,40,Upper Middle
8298,Kritika,Doshi,Female,1993-10-16,Kolkata,West Bengal,India,1438103,Low,2019-05-15,32,Upper Middle
8299,Priya,Mander,Female,1972-08-08,Coimbatore,Tamil Nadu,India,2992698,Medium,2018-07-06,53,Upper Middle
8300,Bishakha,Khanna,Female,1960-03-06,Indore,Madhya Pradesh,India,3708541,Low,2017-04-20,66,Upper Middle
8301,Oliver,Kamdar,Male,1970-03-12,Noida,Uttar Pradesh,India,2155612,Low,2017-11-21,56,Upper Middle
8302,Ati,Roy,Female,2004-07-19,Bhopal,Madhya Pradesh,India,3551107,Low,2022-02-15,21,Upper Middle
8303,George,Rama,Male,1996-03-27,New Delhi,Delhi,India,940024,Low,2023-11-10,30,Middle
8304,Tanvi,Kulkarni,Female,1988-11-14,Mysuru,Karnataka,India,4519776,Low,2017-08-13,37,Upper Middle
8305,Om,Ganesh,Male,1998-12-13,Kolkata,West Bengal,India,1951094,Low,2022-05-06,27,Upper Middle
8306,Gagan,Taneja,Male,1987-09-19,Madurai,Tamil Nadu,India,1264915,Low,2021-12-26,38,Upper Middle
8307,Bishakha,Agate,Female,1980-09-03,Kolkata,West Bengal,India,3629153,Low,2021-10-17,45,Upper Middle
8308,Rajata,Mandal,Female,1976-04-23,New Delhi,Delhi,India,921932,Low,2018-11-07,50,Middle
8309,Bhavini,Shukla,Female,1987-03-27,New Delhi,Delhi,India,3550751,Medium,2024-10-06,39,Upper Middle
8310,Lakshit,Verma,Male,1974-08-08,Bhopal,Madhya Pradesh,India,2865049,Low,2026-06-02,51,Upper Middle
8311,Praneel,Sandhu,Male,1960-04-06,Udaipur,Rajasthan,India,339983,High,2025-06-06,66,Low
8312,Lohit,Toor,Male,1991-05-01,Chennai,Tamil Nadu,India,4395203,Medium,2023-02-17,35,Upper Middle
8313,Janya,Bhardwaj,Female,2005-04-07,Rajkot,Gujarat,India,3798333,Medium,2026-03-10,21,Upper Middle
8314,Reva,Cherian,Female,2001-02-03,Rajkot,Gujarat,India,2674949,Medium,2017-01-03,25,Upper Middle
8315,Tarak,Seth,Male,1957-11-22,Vadodara,Gujarat,India,3275327,Medium,2022-04-14,68,Upper Middle
8316,Suhani,Joshi,Female,1991-10-02,Jaipur,Rajasthan,India,2675333,Medium,2022-05-28,34,Upper Middle
8317,Qabil,Thaman,Male,2003-12-02,Mysuru,Karnataka,India,4623782,High,2022-09-15,22,Upper Middle
8318,Elijah,Gour,Male,1969-02-02,Hyderabad,Telangana,India,3688763,Low,2021-07-11,57,Upper Middle
8319,Caleb,Shah,Male,1981-06-04,Nashik,Maharashtra,India,3392124,Medium,2024-02-11,45,Upper Middle
8320,Saumya,Raval,Female,1983-11-20,Hubli,Karnataka,India,4727741,Medium,2019-02-21,42,Upper Middle
8321,Pratyush,Ravel,Male,1969-07-05,Nashik,Maharashtra,India,1904156,Low,2018-10-03,57,Upper Middle
8322,Agastya,Lad,Male,1958-06-09,New Delhi,Delhi,India,957260,Low,2022-09-24,68,Middle
8323,Aarna,Soni,Female,2003-08-06,Lucknow,Uttar Pradesh,India,1465798,High,2022-12-31,22,Upper Middle
8324,Ansh,Butala,Male,1961-05-26,Bhopal,Madhya Pradesh,India,1468495,Medium,2016-11-14,65,Upper Middle
8325,Laksh,Choudhry,Male,1996-04-21,Nashik,Maharashtra,India,1952569,Low,2021-06-28,30,Upper Middle
8326,Aahana,Radhakrishnan,Female,1957-10-05,Coimbatore,Tamil Nadu,India,1559104,Low,2020-04-09,68,Upper Middle
8327,Ucchal,Gole,Female,1961-05-14,Ahmedabad,Gujarat,India,2322450,Medium,2025-02-24,65,Upper Middle
8328,Anusha,Vala,Female,1970-08-08,Lucknow,Uttar Pradesh,India,4139733,Medium,2020-12-02,55,Upper Middle
8329,Charan,Ahluwalia,Male,1980-11-27,Hyderabad,Telangana,India,4774885,High,2024-01-22,45,Upper Middle
8330,Tripti,Rege,Female,1964-10-04,Jaipur,Rajasthan,India,2758277,Low,2016-07-18,61,Upper Middle
8331,Bhanumati,Magar,Female,1999-01-31,Udaipur,Rajasthan,India,2445236,Medium,2025-09-12,27,Upper Middle
8332,Xavier,Deshmukh,Male,1988-03-28,Kolkata,West Bengal,India,498292,High,2018-03-12,38,Low
8333,Ekta,Amble,Female,1972-06-08,Nashik,Maharashtra,India,2895642,Medium,2025-08-11,54,Upper Middle
8334,Samar,Ganguly,Male,1967-10-28,Indore,Madhya Pradesh,India,3982958,Low,2024-07-06,58,Upper Middle
8335,Yamini,Choudhry,Female,2001-03-20,Indore,Madhya Pradesh,India,384699,Medium,2019-10-04,25,Low
8336,Parth,Edwin,Male,1991-09-11,Madurai,Tamil Nadu,India,1303615,High,2018-07-23,34,Upper Middle
8337,Ishwar,Dhar,Male,1957-06-07,Indore,Madhya Pradesh,India,3974327,Medium,2018-11-13,69,Upper Middle
8338,Falak,Golla,Female,1965-01-22,Chennai,Tamil Nadu,India,310905,High,2025-11-18,61,Low
8339,Faras,Mander,Male,2002-02-10,Bhopal,Madhya Pradesh,India,2672903,Low,2019-06-19,24,Upper Middle
8340,Liam,Sinha,Male,1968-04-18,Lucknow,Uttar Pradesh,India,4984611,High,2016-09-16,58,Upper Middle
8341,Faras,Vora,Male,1972-02-19,Hubli,Karnataka,India,2512092,Medium,2022-01-17,54,Upper Middle
8342,Rachita,Mishra,Female,1962-01-02,Jaipur,Rajasthan,India,2087640,High,2019-10-06,64,Upper Middle
8343,Aadi,Mahajan,Male,2001-10-11,Mysuru,Karnataka,India,4714356,Medium,2017-01-11,24,Upper Middle
8344,Anjali,Loyal,Female,1997-03-04,Jaipur,Rajasthan,India,4544100,Low,2018-01-21,29,Upper Middle
8345,Dalbir,Kari,Male,1974-07-12,Nagpur,Maharashtra,India,2768352,Low,2024-03-07,51,Upper Middle
8346,Dalaja,D’Alia,Female,1995-04-08,Noida,Uttar Pradesh,India,3776204,High,2022-10-31,31,Upper Middle
8347,Oscar,Balan,Male,1998-01-19,Bhopal,Madhya Pradesh,India,1379010,Low,2020-09-04,28,Upper Middle
8348,Gunbir,Nagar,Male,1999-11-27,Hyderabad,Telangana,India,2265186,Low,2021-11-01,26,Upper Middle
8349,Eta,Gala,Female,1987-02-16,Rajkot,Gujarat,India,3938368,Medium,2024-01-09,39,Upper Middle
8350,Dominic,Amble,Male,1993-04-10,Lucknow,Uttar Pradesh,India,792415,Medium,2025-07-07,33,Middle
8351,Mohini,Dalal,Female,1966-08-15,Pune,Maharashtra,India,1147255,High,2023-12-01,59,Upper Middle
8352,Yash,Baria,Male,1970-01-05,Ahmedabad,Gujarat,India,4709484,Low,2022-08-08,56,Upper Middle
8353,Zaitra,Khosla,Female,1986-12-24,Mumbai,Maharashtra,India,682872,Low,2024-05-21,39,Middle
8354,Devansh,Zachariah,Male,1964-09-13,Coimbatore,Tamil Nadu,India,3632046,Medium,2016-12-25,61,Upper Middle
8355,Balhaar,Bajwa,Male,2001-10-02,Vadodara,Gujarat,India,1253681,High,2016-10-11,24,Upper Middle
8356,Dalaja,Mani,Female,1991-05-27,Kolkata,West Bengal,India,3647970,Medium,2021-08-04,35,Upper Middle
8357,Jairaj,Mitra,Male,1995-11-17,Jaipur,Rajasthan,India,1097592,Low,2022-02-02,30,Upper Middle
8358,Osha,Date,Female,1964-10-02,Kanpur,Uttar Pradesh,India,4964020,Low,2017-10-19,61,Upper Middle
8359,Champak,Lala,Male,1999-09-29,Hyderabad,Telangana,India,943512,High,2025-03-04,26,Middle
8360,Vrinda,Rout,Female,1985-10-26,Hyderabad,Telangana,India,4021404,Medium,2021-05-21,40,Upper Middle
8361,Maanas,Dave,Male,1964-03-05,Ahmedabad,Gujarat,India,4278892,Low,2024-03-18,62,Upper Middle
8362,Andrew,Gill,Male,1993-10-15,Hyderabad,Telangana,India,1680844,High,2025-11-08,32,Upper Middle
8363,Isaac,Bajaj,Male,1961-02-12,Ahmedabad,Gujarat,India,4588044,Low,2017-12-07,65,Upper Middle
8364,Janya,Padmanabhan,Female,2004-02-14,New Delhi,Delhi,India,2779370,Low,2023-01-17,22,Upper Middle
8365,Advik,Karan,Male,1996-01-20,Hyderabad,Telangana,India,3761967,Low,2024-12-14,30,Upper Middle
8366,Dalbir,Dhingra,Male,1967-11-24,Mumbai,Maharashtra,India,3821485,Medium,2024-05-23,58,Upper Middle
8367,Janya,Saxena,Female,1982-07-06,Coimbatore,Tamil Nadu,India,813226,Low,2018-02-21,44,Middle
8368,Kashvi,Rau,Female,1992-08-18,Ahmedabad,Gujarat,India,667282,Low,2020-10-01,33,Middle
8369,Abhimanyu,Nagar,Male,2000-11-02,Udaipur,Rajasthan,India,334853,Low,2026-04-13,25,Low
8370,Neel,Padmanabhan,Male,1970-02-25,Udaipur,Rajasthan,India,3770893,Low,2022-02-18,56,Upper Middle
8371,Quincy,Mohan,Male,1996-10-07,Nashik,Maharashtra,India,2896457,Medium,2024-11-15,29,Upper Middle
8372,Liam,Grover,Male,1970-12-25,Hyderabad,Telangana,India,3598366,Medium,2016-11-03,55,Upper Middle
8373,Aadi,Saini,Male,1989-06-09,New Delhi,Delhi,India,3039452,Low,2026-04-14,37,Upper Middle
8374,Aryan,Misra,Male,1956-11-21,New Delhi,Delhi,India,1735539,Low,2023-10-20,69,Upper Middle
8375,Faraj,Venkatesh,Male,1992-08-08,Bhopal,Madhya Pradesh,India,3686842,Low,2022-08-07,33,Upper Middle
8376,Upadhriti,Aurora,Female,1963-02-25,Jaipur,Rajasthan,India,2770828,High,2025-09-23,63,Upper Middle
8377,Bahadurjit,Bava,Male,2000-08-19,Bengaluru,Karnataka,India,539725,Low,2022-11-27,25,Middle
8378,Noah,Salvi,Male,1972-01-01,Udaipur,Rajasthan,India,2336616,High,2023-02-05,54,Upper Middle
8379,Kavya,Kaur,Female,1969-09-21,Vadodara,Gujarat,India,2107423,High,2024-04-22,56,Upper Middle
8380,Laban,Prabhu,Male,1975-06-21,Nagpur,Maharashtra,India,3371790,Medium,2024-03-07,51,Upper Middle
8381,Anya,Butala,Female,1984-12-22,Mysuru,Karnataka,India,3206320,Low,2024-01-16,41,Upper Middle
8382,Nathan,Dhawan,Male,1984-12-18,Rajkot,Gujarat,India,3569511,Medium,2023-04-11,41,Upper Middle
8383,Sarthak,Chander,Male,1956-05-19,Kolkata,West Bengal,India,997448,High,2024-01-16,70,Middle
8384,Shaurya,Biswas,Male,2004-05-11,Nashik,Maharashtra,India,4681447,Medium,2020-04-10,22,Upper Middle
8385,Ayush,Dey,Male,1957-01-08,Kolkata,West Bengal,India,3846386,Medium,2021-07-27,69,Upper Middle
8386,Januja,Bahri,Female,1982-01-17,Jaipur,Rajasthan,India,1451318,Low,2022-07-28,44,Upper Middle
8387,Meera,Hayer,Female,2003-07-05,Vadodara,Gujarat,India,2293513,Low,2025-03-13,22,Upper Middle
8388,Ryan,Dyal,Male,1971-12-11,Hyderabad,Telangana,India,850129,Medium,2024-08-19,54,Middle
8389,Neelima,Luthra,Female,1992-02-14,Nagpur,Maharashtra,India,1516869,Low,2023-04-03,34,Upper Middle
8390,Victor,Tara,Male,1992-05-01,Hyderabad,Telangana,India,1339120,Medium,2021-08-12,34,Upper Middle
8391,Neel,Andra,Male,1990-09-12,Surat,Gujarat,India,4864518,Medium,2019-07-22,35,Upper Middle
8392,Megha,Gour,Female,1988-07-04,Mumbai,Maharashtra,India,697950,Low,2025-07-12,38,Middle
8393,Ekta,Krishna,Female,1957-08-13,Kolkata,West Bengal,India,433347,Low,2020-07-29,68,Low
8394,Jagvi,Mitra,Female,1978-01-21,Nagpur,Maharashtra,India,303394,Low,2019-06-13,48,Low
8395,Aarnav,Balay,Male,1974-06-22,Kanpur,Uttar Pradesh,India,689591,Medium,2025-03-15,52,Middle
8396,Balveer,Sha,Male,1975-09-06,Hubli,Karnataka,India,358192,Low,2021-02-22,50,Low
8397,Mitesh,Choudhry,Male,1955-09-15,Jaipur,Rajasthan,India,1234655,Medium,2018-08-19,70,Upper Middle
8398,Onveer,Koshy,Male,1987-10-10,Hyderabad,Telangana,India,4836416,Low,2022-02-12,38,Upper Middle
8399,Darika,Narang,Female,1999-12-06,Udaipur,Rajasthan,India,1926140,Low,2023-04-07,26,Upper Middle
8400,Pallavi,Murty,Female,1975-07-13,Lucknow,Uttar Pradesh,India,4139415,Low,2025-07-31,50,Upper Middle
8401,Megha,Balakrishnan,Female,1962-04-13,Bhopal,Madhya Pradesh,India,3527350,Medium,2024-04-15,64,Upper Middle
8402,Harita,Tara,Female,1970-10-07,New Delhi,Delhi,India,1037606,Medium,2023-01-09,55,Upper Middle
8403,Saanvi,Aurora,Female,1989-01-21,Surat,Gujarat,India,1674523,Medium,2026-01-24,37,Upper Middle
8404,Maya,Gala,Female,2002-10-04,Nagpur,Maharashtra,India,4263404,Low,2019-03-31,23,Upper Middle
8405,Upkaar,Bhat,Male,1978-04-18,Nagpur,Maharashtra,India,2527281,Low,2022-10-06,48,Upper Middle
8406,Hredhaan,Kant,Male,1976-10-19,Hyderabad,Telangana,India,3386988,High,2020-07-22,49,Upper Middle
8407,Omkaar,Manne,Male,1997-09-13,Madurai,Tamil Nadu,India,1985283,Medium,2018-12-11,28,Upper Middle
8408,Gautam,Kapadia,Male,1960-06-03,Noida,Uttar Pradesh,India,2806565,High,2022-08-04,66,Upper Middle
8409,Naveen,Yogi,Male,1987-08-23,Surat,Gujarat,India,4812750,High,2017-11-22,38,Upper Middle
8410,Zaitra,Ram,Female,1970-08-07,Hyderabad,Telangana,India,930494,High,2018-11-09,55,Middle
8411,Aradhana,Mammen,Female,1981-04-10,Nagpur,Maharashtra,India,2916909,Medium,2020-05-03,45,Upper Middle
8412,Ekaraj,Saran,Male,1977-04-07,Coimbatore,Tamil Nadu,India,2109108,Medium,2016-10-30,49,Upper Middle
8413,George,Chana,Male,1991-06-13,Lucknow,Uttar Pradesh,India,4507312,Medium,2023-02-28,35,Upper Middle
